location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered
BR,2021-10-05,BR,Brazil,20528,677,13799642,403418,239751647,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,33.055556,29.444444,36.25,0.0,41.077413,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,26440,13840526
BR,2021-10-06,BR,Brazil,17893,530,13817535,403948,241220487,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,35.972222,29.805556,39.694444,0.0,34.92315,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,66151,13906677
BR,2021-10-07,BR,Brazil,15591,451,13833126,404399,242637635,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,33.5,30.111111,36.388889,0.0,39.760582,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,54110,13960787
BR,2021-10-08,BR,Brazil,18172,615,13851298,405014,244028768,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,33.833333,29.0,38.0,0.0,42.527654,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,56227,14017014
BR,2021-10-09,BR,Brazil,16451,404,13867749,405418,244783052,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,31.0,25.0,35.0,0.0,57.433601,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,5075,14022089
BR,2021-10-10,BR,Brazil,8639,182,13876388,405600,245319330,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,33.111111,28.0,36.0,0.0,49.595744,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,8510,14030599
BR,2021-10-11,BR,Brazil,6918,202,13883306,405802,246164704,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.222222,24.0,26.0,0.0,86.926556,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,15811,14046410
BR,2021-10-12,BR,Brazil,7359,185,13890665,405987,246501611,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.5,26.0,30.0,0.0,71.928934,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,25827,14072237
BR,2021-10-13,BR,Brazil,7852,176,13898517,406163,247163458,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,34.305556,29.444444,37.111111,0.0,43.641931,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,19771,14092008
BR,2021-10-14,BR,Brazil,14288,525,13912805,406688,249277492,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.777778,20.0,32.0,0.0,76.652601,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,18330,14110338
BR,2021-10-15,BR,Brazil,15239,570,13928044,407258,251035327,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.583333,22.111111,33.944444,0.0,61.56004,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,15229,14125567
BR,2021-10-16,BR,Brazil,11250,483,13939294,407741,252079232,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.777778,23.0,33.0,0.0,58.294891,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,10114,14135681
BR,2021-10-17,BR,Brazil,5738,130,13945032,407871,252472069,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,34.222222,29.5,37.25,0.0,40.775396,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,10557,14146238
BR,2021-10-18,BR,Brazil,7446,183,13952478,408054,253082058,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.111111,25.0,28.222222,0.0,78.655569,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,18911,14165149
BR,2021-10-19,BR,Brazil,12969,390,13965447,408444,254498059,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.055556,25.0,31.0,0.0,68.061015,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,24780,14189929
BR,2021-10-20,BR,Brazil,15609,373,13981056,408817,256134864,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,32.222222,26.138889,35.611111,0.0,47.265554,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,22867,14212796
BR,2021-10-21,BR,Brazil,16853,451,13997909,409268,256894142,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,33.138889,26.694444,37.0,0.0,40.833316,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,14944,14227740
BR,2021-10-22,BR,Brazil,14502,460,14012411,409728,257875756,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,31.861111,27.555556,36.555556,0.0,45.346352,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,9485,14237225
BR,2021-10-23,BR,Brazil,11716,318,14024127,410046,258423703,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,31.027778,26.138889,35.611111,0.0,51.930927,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,10402,14247627
BR,2021-10-24,BR,Brazil,6204,187,14030331,410233,259108243,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.805556,21.444444,35.5,0.0,54.565507,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,11338,14258965
BR,2021-10-25,BR,Brazil,5797,160,14036128,410393,260997214,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.555556,22.555556,31.305556,0.0,64.489105,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,15409,14274374
BR,2021-10-26,BR,Brazil,13424,442,14049552,410835,262390718,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.555556,24.055556,34.694444,0.0,55.416778,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,21454,14295828
BR,2021-10-27,BR,Brazil,17184,433,14066736,411268,263735845,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.472222,24.861111,35.055556,0.0,60.698662,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,21209,14317037
BR,2021-10-28,BR,Brazil,15268,389,14082004,411657,264985869,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,30.5,24.944444,36.444444,0.0,50.858967,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,14028,14331065
BR,2021-10-29,BR,Brazil,11965,394,14093969,412051,266154356,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,30.666667,25.361111,35.111111,0.0,51.230413,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,7577,14338642
BR,2021-10-30,BR,Brazil,10693,232,14104662,412283,266583765,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.222222,23.111111,31.861111,0.0,67.903448,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,5609,14344251
BR,2021-10-31,BR,Brazil,6761,130,14111423,412413,266863525,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.944444,23.805556,32.611111,0.0,67.012643,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,4262,14348513
BR,2021-11-01,BR,Brazil,3838,98,14115261,412511,267074470,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.166667,23.638889,31.444444,0.0,70.019559,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,6333,14354846
BR,2021-11-02,BR,Brazil,6431,149,14121692,412660,267222377,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.805556,25.694444,31.305556,0.0,72.220483,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,12771,14367617
BR,2021-11-03,BR,Brazil,14661,164,14136353,412824,267973552,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,24.861111,23.0,28.888889,0.0,84.299622,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,19387,14387004
BR,2021-11-04,BR,Brazil,13352,436,14149705,413260,269168141,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.666667,22.5,32.0,0.0,74.839324,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,12033,14399037
BR,2021-11-05,BR,Brazil,13321,389,14163026,413649,270756449,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.277778,23.5,33.5,0.0,73.827524,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,7364,14406401
BR,2021-11-06,BR,Brazil,11866,328,14174892,413977,271265695,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.083333,23.305556,34.055556,0.0,61.851266,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,7558,14413959
BR,2021-11-07,BR,Brazil,6115,59,14181007,414036,271754599,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.666667,23.888889,35.25,0.0,59.897975,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,7576,14421535
BR,2021-11-08,BR,Brazil,5638,126,14186645,414162,272930156,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.0,23.555556,33.194444,0.0,66.990213,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,12549,14434084
BR,2021-11-09,BR,Brazil,10948,183,14197593,414345,274026747,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.722222,24.444444,31.055556,0.0,70.476642,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,18545,14452629
BR,2021-11-10,BR,Brazil,12273,280,14209866,414625,275150589,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.638889,23.611111,31.0,0.0,77.149889,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,16519,14469148
BR,2021-11-11,BR,Brazil,15300,188,14225166,414813,276380731,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,24.777778,22.694444,28.388889,0.0,87.634832,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,12975,14482123
BR,2021-11-12,BR,Brazil,14598,267,14239764,415080,277228982,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.916667,23.361111,29.25,0.0,78.361633,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,8202,14490325
BR,2021-11-13,BR,Brazil,14642,731,14254406,415811,277738442,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,24.5,22.944444,26.888889,0.0,86.94732,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,7671,14497996
BR,2021-11-14,BR,Brazil,4129,61,14258535,415872,278071048,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.083333,25.25,31.444444,0.0,68.6512,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,5087,14503083
BR,2021-11-15,BR,Brazil,2799,63,14261334,415935,278472909,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.944444,24.555556,30.111111,0.0,74.382929,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,10704,14513787
BR,2021-11-16,BR,Brazil,4918,132,14266252,416067,278960927,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.305556,23.638889,28.75,0.0,84.248018,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,15321,14529108
BR,2021-11-17,BR,Brazil,11977,373,14278229,416440,280222426,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,25.805556,23.055556,31.111111,0.0,81.33239,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,17533,14546641
BR,2021-11-18,BR,Brazil,12301,293,14290530,416733,281029930,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,24.75,23.194444,26.888889,0.0,90.487356,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,12097,14558738
BR,2021-11-19,BR,Brazil,13355,226,14303885,416959,281904057,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,26.138889,23.444444,31.055556,0.0,79.730368,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,7826,14566564
BR,2021-11-20,BR,Brazil,8833,217,14312718,417176,282507375,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.055556,24.388889,33.638889,0.0,69.520261,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,2916,14569480
BR,2021-11-21,BR,Brazil,5126,72,14317844,417248,282975946,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,27.805556,25.111111,32.555556,0.0,74.149157,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,4293,14573773
BR,2021-11-22,BR,Brazil,2594,123,14320438,417371,283742502,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,28.694444,24.611111,32.694444,0.0,70.65293,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,8325,14582098
BR,2021-11-23,BR,Brazil,10312,284,14330750,417655,284579808,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,30.0,25.305556,35.138889,0.0,60.833648,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,17625,14599723
BR,2021-11-24,BR,Brazil,12930,273,14343680,417928,285367826,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,30.083333,25.361111,34.388889,0.0,62.61789,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,16731,14616454
BR,2021-11-25,BR,Brazil,12126,303,14355806,418231,285987250,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.944444,24.555556,35.75,0.0,59.988736,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,10496,14626950
BR,2021-11-26,BR,Brazil,12392,315,14368198,418546,286885971,212559409,104435783,108123626,27807886,183241641,25.431,0.754,29076910,31160446,34104643,34476762,29462006,24421202,16896862,8801551,4159027,1839758040765.0,8717.0,-14.0,-53.0,8515770.0,13.9,10.4,12.8,10.119,2.1643,29.138889,24.0,34.444444,0.0,65.011949,21846507.0,8241430.0,134981.0,75.672,188.528,91.421,29.9,16.6,7595,14634545
